id,Danceability
18918,6.255508
18919,1.979505
18920,6.226454
18921,5.418237
18922,4.000570
18923,6.995974
18924,4.087038
18925,4.449020
18926,3.407223
18927,3.240935
18928,3.221157
18929,3.167640
18930,3.759594
18931,4.284598
18932,3.849061
18933,4.284238
18934,4.994133
18935,7.015247
18936,5.945176
18937,3.484785
18938,7.997433
18939,2.240304
18940,3.630310
18941,5.741591
18942,4.944115
18943,6.006849
18944,4.133595
18945,5.127158
18946,4.133603
18947,5.502463
18948,7.171491
18949,4.101175
18950,3.923263
18951,7.496547
18952,6.795108
18953,4.067064
18954,5.151175
18955,5.813545
18956,4.387832
18957,3.607292
18958,4.923090
18959,3.177149
18960,4.957900
18961,4.358903
18962,2.527713
18963,3.086408
18964,2.662695
18965,2.109228
18966,2.786292
18967,3.740680
18968,5.285675
18969,1.752752
18970,2.088964
18971,5.214247
18972,6.549222
18973,6.720791
18974,4.887371
18975,4.171074
18976,3.942159
18977,4.550386
18978,5.365991
18979,4.727718
18980,3.990003
18981,5.106269
18982,4.215538
18983,2.339676
18984,4.147342
18985,7.203897
18986,5.515851
18987,6.266388
18988,6.011608
18989,5.597001
18990,4.074012
18991,3.784690
18992,3.485096
18993,3.943272
18994,5.123456
18995,4.323258
18996,5.352765
18997,4.806523
18998,5.537292
18999,4.734827
19000,6.000519
19001,2.166983
19002,4.244681
19003,4.799211
19004,2.720534
19005,2.739429
19006,5.896579
19007,4.789424
19008,2.076646
19009,6.823928
19010,5.166359
19011,5.051797
19012,6.516376
19013,4.356527
19014,5.581025
19015,3.953452
19016,5.985433
19017,4.846249
19018,3.657587
19019,5.919422
19020,3.668925
19021,3.745488
19022,5.022498
19023,2.162098
19024,5.212407
19025,2.812488
19026,5.441596
19027,3.440845
19028,4.142952
19029,4.825340
19030,5.630340
19031,2.800095
19032,3.086425
19033,4.462031
19034,3.352048
19035,3.321753
19036,2.021372
19037,1.581728
19038,4.770874
19039,3.463910
19040,3.967215
19041,2.854855
19042,3.643204
19043,2.133007
19044,3.417040
19045,6.054779
19046,2.411700
19047,4.822834
19048,2.147499
19049,3.783728
19050,2.269553
19051,3.037405
19052,3.723530
19053,1.925669
19054,2.699841
19055,1.918361
19056,2.296607
19057,4.956242
19058,5.636038
19059,6.492610
19060,3.877831
19061,5.479461
19062,4.523410
19063,7.007766
19064,6.618423
19065,4.318071
19066,5.195698
19067,4.487327
19068,3.168837
19069,3.514414
19070,1.613600
19071,4.083504
19072,5.135658
19073,2.061727
19074,0.894343
19075,7.008467
19076,5.444207
19077,2.534996
19078,0.079780
19079,0.465635
19080,2.640446
19081,0.494717
19082,1.286287
19083,4.740673
19084,5.170647
19085,5.035302
19086,1.329485
19087,0.588951
19088,4.725491
19089,3.262162
19090,3.429046
19091,4.422292
19092,3.095659
19093,1.155332
19094,3.859329
19095,3.028348
19096,2.333537
19097,1.747859
19098,5.379272
19099,2.479182
19100,4.324410
19101,4.354059
19102,0.848313
19103,3.403112
19104,5.557060
19105,3.561144
19106,4.676841
19107,3.483121
19108,0.840680
19109,2.331043
19110,4.417066
19111,3.256389
19112,3.267854
19113,2.082872
19114,3.229168
19115,3.194144
19116,1.597702
19117,1.330025
19118,5.112652
19119,2.865015
19120,2.556114
19121,2.984071
19122,2.243975
19123,2.235932
19124,3.067006
19125,3.536758
19126,3.609203
19127,1.249565
19128,2.716394
19129,3.675746
19130,5.103991
19131,2.029359
19132,2.880231
19133,3.847503
19134,2.941367
19135,4.503595
19136,4.881201
19137,3.433390
19138,1.794249
19139,1.818691
19140,2.416136
19141,5.379706
19142,3.065333
19143,3.059028
19144,0.571137
19145,7.568626
19146,3.494641
19147,3.440619
19148,4.705351
19149,5.278508
19150,5.559150
19151,6.127366
19152,4.839601
19153,4.750803
19154,5.417739
19155,5.860980
19156,5.131724
19157,4.059175
19158,6.273575
19159,7.387281
19160,5.274804
19161,6.537076
19162,6.419210
19163,4.629069
19164,0.904860
19165,1.789920
19166,3.112968
19167,1.670258
19168,2.961909
19169,3.002754
19170,4.835075
19171,2.625044
19172,3.947183
19173,4.373333
19174,6.768761
19175,3.199703
19176,4.630727
19177,5.135125
19178,4.245679
19179,3.891961
19180,4.515706
19181,4.741795
19182,5.497239
19183,4.845939
19184,2.097050
19185,4.700968
19186,5.148256
19187,5.105289
19188,6.488094
19189,4.514994
19190,5.459214
19191,3.675837
19192,4.754610
19193,3.962130
19194,5.525199
19195,7.351916
19196,3.544515
19197,4.918810
19198,4.312061
19199,7.044658
19200,4.884731
19201,6.672954
19202,5.446517
19203,4.441336
19204,3.504030
19205,5.402556
19206,3.980786
19207,4.489692
19208,5.199997
19209,4.469471
19210,3.396654
19211,5.151424
19212,2.071352
19213,4.989859
19214,5.296972
19215,4.163993
19216,3.490182
19217,5.630420
19218,7.162764
19219,5.504630
19220,3.456206
19221,3.902439
19222,5.692609
19223,5.797505
19224,6.780842
19225,4.898702
19226,4.170831
19227,4.948652
19228,3.823494
19229,4.563162
19230,4.009256
19231,3.643180
19232,4.825190
19233,7.290807
19234,4.586499
19235,3.240897
19236,3.937143
19237,1.977418
19238,4.683989
19239,3.986922
19240,4.374128
19241,5.010325
19242,2.546897
19243,5.758924
19244,4.233020
19245,5.148744
19246,5.115925
19247,2.326361
19248,3.730816
19249,5.977563
19250,3.717691
19251,2.029614
19252,0.678902
19253,4.762576
19254,3.440847
19255,5.619479
19256,4.703250
19257,2.615589
19258,3.283275
19259,5.336394
19260,5.381544
19261,4.747129
19262,6.124767
19263,2.539000
19264,5.716907
19265,5.089003
19266,3.116452
19267,3.944333
19268,5.773107
19269,4.582955
19270,4.485713
19271,3.321161
19272,5.138043
19273,5.354270
19274,4.664718
19275,4.371074
19276,4.626425
19277,4.742949
19278,3.221427
19279,5.946267
19280,4.682491
19281,4.040013
19282,3.708827
19283,4.550931
19284,6.706367
19285,6.188740
19286,7.479966
19287,6.008269
19288,5.485800
19289,4.960651
19290,4.063647
19291,4.915812
19292,5.287695
19293,4.565441
19294,5.129782
19295,3.263720
19296,4.106303
19297,4.714850
19298,3.609914
19299,5.924130
19300,4.525856
19301,3.818361
19302,5.200166
19303,4.130872
19304,7.871420
19305,4.081744
19306,5.474666
19307,3.425861
19308,5.387692
19309,4.821010
19310,2.921615
19311,2.707978
19312,5.073512
19313,7.002825
19314,5.486944
19315,4.274878
19316,6.247971
19317,3.439026
19318,4.650373
19319,4.147469
19320,4.328619
19321,4.584263
19322,4.869830
19323,3.877413
19324,3.379084
19325,4.017412
19326,3.679305
19327,5.560220
19328,5.213421
19329,4.787796
19330,4.582728
19331,3.131833
19332,3.533071
19333,3.337309
19334,6.353434
19335,5.130400
19336,4.033553
19337,4.942740
19338,6.264271
19339,3.875234
19340,4.476892
19341,5.258411
19342,4.465513
19343,3.447411
19344,1.364033
19345,2.719828
19346,5.084982
19347,3.822357
19348,5.801767
19349,4.517642
19350,3.732583
19351,4.991338
19352,4.495989
19353,5.046504
19354,6.303577
19355,4.759112
19356,5.223360
19357,4.059801
19358,4.503274
19359,6.027939
19360,3.649536
19361,2.603271
19362,4.873264
19363,5.028649
19364,4.626119
19365,4.303059
19366,2.802985
19367,3.719471
19368,3.733211
19369,5.252768
19370,4.545346
19371,4.803562
19372,4.447390
19373,4.725435
19374,4.368850
19375,3.986241
19376,4.098738
19377,6.956553
19378,3.324780
19379,5.987200
19380,4.125393
19381,5.144618
19382,3.419921
19383,3.668535
19384,4.122312
19385,4.198787
19386,4.828431
19387,5.426529
19388,5.273599
19389,4.965115
19390,4.717025
19391,5.198432
19392,5.408305
19393,5.347463
19394,3.040358
19395,3.894629
19396,4.181813
19397,3.850129
19398,4.766574
19399,4.916577
19400,4.552674
19401,4.466270
19402,4.982223
19403,4.874359
19404,3.126773
19405,4.204661
19406,4.278893
19407,3.858164
19408,4.520113
19409,3.764472
19410,5.137351
19411,4.617052
19412,5.328131
19413,5.651499
19414,4.623626
19415,4.032264
19416,4.396006
19417,4.584570
19418,4.791834
19419,7.616196
19420,5.278625
19421,5.115025
19422,5.302625
19423,4.614508
19424,4.420545
19425,3.673852
19426,2.816048
19427,4.411064
19428,4.468421
19429,5.220866
19430,5.129445
19431,5.886481
19432,4.372200
19433,5.273183
19434,6.851923
19435,5.224511
19436,3.538221
19437,2.396690
19438,4.173814
19439,4.240021
19440,3.855629
19441,3.934790
19442,4.066889
19443,4.065683
19444,3.699885
19445,4.115148
19446,4.935037
19447,5.610292
19448,5.446620
19449,4.186251
19450,6.567480
19451,3.050059
19452,5.421413
19453,3.348165
19454,2.592679
19455,4.402503
19456,5.064039
19457,5.373997
19458,3.470596
19459,3.871691
19460,4.019879
19461,6.180776
19462,7.019190
19463,4.992992
19464,5.015121
19465,6.814535
19466,5.721218
19467,5.080041
19468,4.304365
19469,5.955914
19470,3.025622
19471,6.513603
19472,4.128820
19473,4.895939
19474,6.087000
19475,5.516909
19476,3.722983
19477,3.508075
19478,4.433354
19479,3.830668
19480,3.408306
19481,4.482053
19482,4.671893
19483,6.267142
19484,5.251390
19485,4.592531
19486,5.754827
19487,4.338987
19488,5.743824
19489,4.585487
19490,5.397460
19491,4.047724
19492,4.770662
19493,5.352455
19494,6.626650
19495,4.445286
19496,4.731388
19497,5.784471
19498,7.140495
19499,4.167646
19500,4.163648
19501,5.137445
19502,3.642552
19503,2.584464
19504,3.907216
19505,4.698924
19506,5.720087
19507,3.361114
19508,4.208686
19509,3.149177
19510,4.522696
19511,5.110751
19512,4.781098
19513,5.344905
19514,4.589915
19515,4.264644
19516,5.457145
19517,3.520579
19518,5.229885
19519,4.843668
19520,4.778602
19521,4.684482
19522,5.701964
19523,5.305344
19524,5.015090
19525,3.640140
19526,5.942645
19527,5.973313
19528,4.953458
19529,5.490137
19530,6.419470
19531,4.628137
19532,4.533040
19533,3.508668
19534,6.207077
19535,4.389396
19536,4.241031
19537,3.984637
19538,2.981512
19539,4.414328
19540,3.543116
19541,4.578724
19542,3.979165
19543,2.763140
19544,5.566233
19545,3.920164
19546,4.681295
19547,1.599849
19548,5.886413
19549,5.588579
19550,4.293867
19551,3.031480
19552,4.737412
19553,3.463967
19554,4.684827
19555,3.861294
19556,5.504264
19557,4.360644
19558,3.666246
19559,4.621565
19560,4.610499
19561,5.482489
19562,4.726234
19563,3.600989
19564,3.781429
19565,4.631272
19566,5.943196
19567,3.227093
19568,3.451115
19569,5.338106
19570,6.399952
19571,5.718026
19572,3.948901
19573,7.489464
19574,3.526194
19575,6.061997
19576,6.348128
19577,4.226067
19578,3.919998
19579,3.010176
19580,4.419848
19581,4.792915
19582,5.438488
19583,6.048412
19584,4.163068
19585,3.673580
19586,4.428883
19587,5.948621
19588,5.392028
19589,6.131323
19590,5.416018
19591,5.240880
19592,3.966753
19593,6.129856
19594,4.857533
19595,6.677591
19596,4.086069
19597,3.926308
19598,3.963947
19599,4.802416
19600,2.997439
19601,6.003454
19602,2.146317
19603,6.123690
19604,4.042597
19605,7.886811
19606,4.806968
19607,7.441551
19608,5.270100
19609,5.012025
19610,5.287262
19611,3.049522
19612,5.434621
19613,5.743786
19614,4.429189
19615,3.738273
19616,4.837419
19617,4.076887
19618,3.846701
19619,5.780898
19620,3.978607
19621,4.521802
19622,4.701404
19623,2.848211
19624,3.642357
19625,4.331235
19626,4.538798
19627,5.415731
19628,5.151194
19629,4.243363
19630,3.543877
19631,5.554705
19632,4.826799
19633,3.332267
19634,4.896311
19635,6.114845
19636,4.673981
19637,5.741264
19638,6.124467
19639,5.829895
19640,5.452074
19641,4.514913
19642,5.320136
19643,4.348888
19644,5.039097
19645,5.222649
19646,5.226881
19647,4.806022
19648,5.361648
19649,3.538553
19650,3.965861
19651,3.088553
19652,3.400373
19653,4.435516
19654,5.901708
19655,4.674571
19656,4.629899
19657,4.396415
19658,4.144565
19659,3.588297
19660,5.133716
19661,5.458641
19662,5.184823
19663,7.095196
19664,5.217556
19665,5.734921
19666,3.162568
19667,6.449862
19668,5.873852
19669,4.055531
19670,4.328551
19671,7.018550
19672,4.800599
19673,3.145756
19674,4.998676
19675,5.217625
19676,5.548258
19677,4.168007
19678,5.132593
19679,3.910453
19680,6.008751
19681,4.404916
19682,5.050290
19683,4.962194
19684,6.282121
19685,2.565554
19686,4.634433
19687,4.038694
19688,4.841115
19689,5.550409
19690,6.924941
19691,4.799243
19692,3.773782
19693,5.919837
19694,2.346857
19695,6.637575
19696,5.329743
19697,1.910271
19698,5.574726
19699,5.385892
19700,5.354683
19701,4.813219
19702,3.052734
19703,5.436393
19704,5.803931
19705,4.915205
19706,5.642098
19707,4.415177
19708,3.760429
19709,4.393025
19710,5.801890
19711,5.870645
19712,5.396537
19713,4.991448
19714,6.539114
19715,5.631100
19716,2.376910
19717,3.858268
19718,3.079451
19719,5.032782
19720,5.992934
19721,5.712304
19722,3.598903
19723,4.167664
19724,6.397512
19725,4.799008
19726,4.530718
19727,3.801929
19728,4.595524
19729,4.638435
19730,4.379510
19731,6.054177
19732,5.267110
19733,4.040740
19734,2.701380
19735,3.732526
19736,2.240888
19737,5.065072
19738,3.718063
19739,5.067077
19740,4.298019
19741,4.780017
19742,5.858663
19743,3.281550
19744,4.885334
19745,2.416712
19746,4.799054
19747,5.605487
19748,5.497094
19749,4.729644
19750,7.191552
19751,5.209618
19752,5.120384
19753,4.937273
19754,4.232350
19755,6.727304
19756,4.777440
19757,4.351060
19758,4.314819
19759,5.916549
19760,3.167987
19761,3.213495
19762,3.846492
19763,4.898073
19764,4.602455
19765,4.812995
19766,7.209303
19767,4.791327
19768,3.511531
19769,5.882164
19770,4.791948
19771,5.375676
19772,4.281087
19773,5.721399
19774,4.029353
19775,6.018434
19776,2.636627
19777,5.642268
19778,3.551532
19779,3.341216
19780,6.181478
19781,4.314254
19782,6.511702
19783,3.186652
19784,4.232434
19785,4.054773
19786,4.634534
19787,5.062888
19788,3.001507
19789,5.460401
19790,3.275645
19791,6.237795
19792,4.637858
19793,6.454896
19794,2.595863
19795,7.493963
19796,5.580949
19797,5.098494
19798,5.830307
19799,5.720865
19800,6.484405
19801,5.019385
19802,1.398058
19803,4.118752
19804,2.098340
19805,3.809218
19806,4.920708
19807,5.527591
19808,6.088899
19809,4.467461
19810,5.023622
19811,3.638628
19812,3.942794
19813,6.485047
19814,4.853835
19815,4.746346
19816,6.404268
19817,4.173351
19818,3.942812
19819,5.555101
19820,3.900629
19821,5.168958
19822,3.828147
19823,5.010092
19824,5.624372
19825,4.157449
19826,4.693729
19827,3.940970
19828,4.853999
19829,4.124550
19830,5.877031
19831,4.606261
19832,6.044695
19833,5.481900
19834,4.623205
19835,2.818337
19836,4.222798
19837,6.122748
19838,5.536068
19839,6.362191
19840,3.559485
19841,4.813285
19842,3.839522
19843,4.763514
19844,4.410185
19845,3.657597
19846,4.795622
19847,4.564523
19848,7.387715
19849,6.094902
19850,4.860870
19851,4.988992
19852,2.331493
19853,3.326612
19854,3.921239
19855,4.172804
19856,6.086594
19857,4.682581
19858,3.397379
19859,4.910158
19860,4.776564
19861,3.814604
19862,3.482440
19863,4.749099
19864,6.242202
19865,7.569490
19866,5.335242
19867,4.502245
19868,6.707400
19869,4.290548
19870,4.952039
19871,1.792091
19872,4.453447
19873,4.900085
19874,5.710167
19875,6.677742
19876,3.931670
19877,4.529438
19878,3.928094
19879,5.774555
19880,5.925123
19881,4.927480
19882,3.130908
19883,5.580293
19884,2.884853
19885,5.017898
19886,4.489235
19887,3.570783
19888,3.049705
19889,4.536833
19890,5.657452
19891,3.095041
19892,4.732069
19893,6.274971
19894,7.781955
19895,5.135874
19896,3.679248
19897,4.814917
19898,4.657026
19899,4.141988
19900,4.538906
19901,4.501527
19902,3.816152
19903,5.340965
19904,4.738003
19905,4.806956
19906,4.855572
19907,7.984142
19908,3.290275
19909,4.614284
19910,2.820492
19911,2.774981
19912,4.969116
19913,4.891651
19914,6.173864
19915,1.746160
19916,5.291074
19917,3.054984
19918,6.190994
19919,4.494682
19920,7.019343
19921,4.507726
19922,3.832773
19923,7.235962
19924,5.204357
19925,3.834708
19926,4.542703
19927,2.890628
19928,2.616327
19929,6.202791
19930,6.146883
19931,2.915510
19932,3.914798
19933,2.087039
19934,5.480195
19935,3.638944
19936,4.968755
19937,4.280928
19938,4.297504
19939,4.723167
19940,3.179055
19941,2.883294
19942,4.247121
19943,4.748042
19944,5.915725
19945,2.498620
19946,4.956237
19947,3.937530
19948,3.173824
19949,5.346024
19950,4.412243
19951,3.793931
19952,5.424056
19953,5.069622
19954,4.417252
19955,2.854974
19956,3.549132
19957,5.743353
19958,4.024245
19959,6.401694
19960,5.676014
19961,5.465783
19962,4.177292
19963,5.878461
19964,3.867598
19965,5.822471
19966,3.144025
19967,4.591633
19968,2.592930
19969,5.495209
19970,3.742809
19971,4.230672
19972,6.935673
19973,4.247990
19974,4.973764
19975,5.544590
19976,3.331183
19977,3.595511
19978,5.864618
19979,4.036896
19980,3.702868
19981,3.764282
19982,4.564462
19983,5.438591
19984,5.037388
19985,4.897517
19986,4.262021
19987,7.454503
19988,4.397347
19989,3.431118
19990,3.445923
19991,3.793113
19992,7.152471
19993,4.952637
19994,5.685247
19995,2.529667
19996,5.663866
19997,5.093114
19998,3.894560
19999,3.828835
20000,4.878862
20001,6.128000
20002,5.497650
20003,5.086540
20004,2.708678
20005,5.609272
20006,4.155069
20007,5.341865
20008,5.629176
20009,4.225108
20010,3.628570
20011,4.677116
20012,6.887228
20013,4.749330
20014,3.322334
20015,4.384997
20016,4.220858
20017,5.397788
20018,4.519529
20019,5.670782
20020,3.372830
20021,4.184047
20022,3.297246
20023,5.049585
20024,3.719935
20025,2.280562
20026,4.868776
20027,3.868094
20028,4.421543
20029,2.333159
20030,3.861256
20031,3.444530
20032,4.468070
20033,4.720830
20034,1.611669
20035,4.264029
20036,5.337007
20037,2.497631
20038,3.728794
20039,4.736526
20040,5.741301
20041,4.728765
20042,5.295995
20043,2.760805
20044,4.476844
20045,2.360415
20046,6.704357
20047,6.940969
20048,3.590878
20049,4.185503
20050,7.383099
20051,5.035161
20052,5.204021
20053,2.993997
20054,5.378058
20055,4.071109
20056,4.712791
20057,6.656415
20058,5.854775
20059,4.891927
20060,4.346968
20061,4.679942
20062,1.445952
20063,6.550293
20064,4.839371
20065,5.669082
20066,2.168285
20067,4.947923
20068,4.883248
20069,7.275297
20070,4.525245
20071,4.302719
20072,3.801587
20073,3.658573
20074,2.285525
20075,6.172178
20076,3.765606
20077,2.900871
20078,3.271365
20079,3.548123
20080,5.375080
20081,2.352164
20082,1.123288
20083,3.741878
20084,4.869991
20085,3.445191
20086,5.602488
20087,1.285187
20088,4.817531
20089,5.016631
20090,5.237850
20091,3.029468
20092,4.649502
20093,6.590002
20094,5.903557
20095,3.724189
20096,5.363950
20097,5.663699
20098,4.045052
20099,3.876988
20100,5.301002
20101,4.374001
20102,3.880791
20103,3.486178
20104,4.647802
20105,6.873001
20106,4.257538
20107,4.675338
20108,5.187891
20109,5.281518
20110,4.453911
20111,5.266735
20112,4.841345
20113,4.784410
20114,5.150265
20115,3.516738
20116,2.243342
20117,3.677803
20118,3.558105
20119,5.382821
20120,5.543613
20121,5.549893
20122,6.083830
20123,5.150579
20124,5.459077
20125,4.581239
20126,6.410583
20127,4.195867
20128,4.836660
20129,3.101332
20130,4.075030
20131,5.669261
20132,4.225756
20133,3.680643
20134,7.087878
20135,2.372279
20136,2.999286
20137,4.958987
20138,3.633013
20139,5.044902
20140,5.282786
20141,4.512089
20142,3.280884
20143,5.681173
20144,5.572848
20145,3.614530
20146,4.034011
20147,4.631178
20148,4.118077
20149,5.557950
20150,5.452473
20151,2.851324
20152,4.374071
20153,4.412245
20154,3.235662
20155,4.142577
20156,3.168462
20157,3.967841
20158,4.185688
20159,3.429634
20160,4.228664
20161,4.293143
20162,2.230690
20163,4.543753
20164,3.761272
20165,3.174829
20166,5.809626
20167,5.186182
20168,4.743178
20169,4.495645
20170,4.292136
20171,5.320336
20172,4.114793
20173,4.542227
20174,3.747524
20175,3.456314
20176,5.144779
20177,7.227397
20178,4.070993
20179,4.504822
20180,6.177803
20181,5.465070
20182,5.070000
20183,3.575122
20184,3.327332
20185,4.158686
20186,6.888937
20187,1.232642
20188,4.377154
20189,5.723930
20190,4.238534
20191,6.683969
20192,4.048641
20193,2.273844
20194,5.122306
20195,3.466864
20196,3.038829
20197,6.685790
20198,4.129816
20199,5.627397
20200,2.240622
20201,2.697878
20202,5.489360
20203,3.994043
20204,5.188168
20205,5.994196
20206,4.577310
20207,2.989795
20208,4.431862
20209,7.518652
20210,5.196262
20211,4.317465
20212,4.956745
20213,4.983033
20214,4.025648
20215,4.271079
20216,3.115459
20217,4.023691
20218,7.849177
20219,4.556499
20220,2.964289
20221,5.601205
20222,4.032455
20223,5.366055
20224,3.541058
20225,4.534226
20226,3.363828
20227,6.141865
20228,3.667420
20229,3.947488
20230,3.692314
20231,6.053362
20232,4.131957
20233,5.271592
20234,5.570204
20235,4.987945
20236,4.021629
20237,3.837356
20238,2.864370
20239,4.250615
20240,2.166884
20241,7.638097
20242,4.658603
20243,6.358700
20244,5.993765
20245,6.123415
20246,3.874644
20247,4.940983
20248,5.983926
20249,4.867527
20250,3.655236
20251,0.653225
20252,4.671592
20253,4.924235
20254,4.708229
20255,2.398132
20256,5.332663
20257,5.275684
20258,4.579418
20259,0.190369
20260,5.726424
20261,3.215588
20262,6.127779
20263,5.762304
20264,5.822104
20265,4.853464
20266,7.091972
20267,4.614778
20268,4.537566
20269,4.453558
20270,1.844793
20271,4.641953
20272,5.158711
20273,6.871498
20274,2.748609
20275,5.678071
20276,5.332658
20277,7.859863
20278,5.804365
20279,3.297483
20280,6.713379
20281,4.487189
20282,3.486967
20283,5.705345
20284,2.500730
20285,5.399519
20286,5.010777
20287,4.213779
20288,1.384367
20289,4.484635
20290,4.215731
20291,5.468937
20292,3.037587
20293,4.009491
20294,3.893015
20295,4.480932
20296,3.348885
20297,3.610033
20298,5.606122
20299,6.925284
20300,4.405952
20301,7.372912
20302,5.836136
20303,4.278937
20304,4.039554
20305,4.316503
20306,2.919433
20307,2.586017
20308,6.441910
20309,5.184349
20310,3.642895
20311,3.654624
20312,6.357174
20313,3.876669
20314,4.183967
20315,3.922995
20316,4.101695
20317,2.828232
20318,4.324108
20319,6.097452
20320,1.627433
20321,6.397965
20322,4.704051
20323,3.088347
20324,2.397676
20325,5.807190
20326,4.468835
20327,4.160162
20328,5.444976
20329,3.422495
20330,5.793985
20331,2.956106
20332,2.928338
20333,5.937587
20334,4.876769
20335,2.813763
20336,5.042650
20337,3.632923
20338,7.070031
20339,4.464064
20340,5.655639
20341,4.620612
20342,3.736742
20343,5.307596
20344,3.784781
20345,4.967611
20346,3.971409
20347,4.634234
20348,5.196031
20349,2.802368
20350,3.498943
20351,5.184063
20352,4.087787
20353,5.520086
20354,3.348468
20355,4.155112
20356,3.629789
20357,5.378968
20358,5.721832
20359,3.497214
20360,4.810747
20361,4.982104
20362,5.751553
20363,4.421335
20364,6.459488
20365,3.264330
20366,2.835961
20367,5.213742
20368,4.800699
20369,4.348821
20370,5.739734
20371,4.978656
20372,4.359180
20373,5.571059
20374,4.095065
20375,4.667173
20376,4.120285
20377,5.777737
20378,4.682944
20379,5.680509
20380,6.049641
20381,3.655246
20382,6.204386
20383,6.048727
20384,6.444637
20385,4.997651
20386,7.277661
20387,4.315538
20388,4.104289
20389,2.729237
20390,5.063246
20391,5.816698
20392,3.212621
20393,4.470488
20394,6.308190
20395,3.644323
20396,2.499432
20397,4.826937
20398,4.085349
20399,6.477100
20400,4.499938
20401,3.604224
20402,2.583144
20403,4.279527
20404,2.470245
20405,5.150082
20406,6.291199
20407,6.219914
20408,5.035353
20409,4.759614
20410,3.653455
20411,2.964757
20412,3.112805
20413,3.797758
20414,4.381755
20415,5.505463
20416,4.324907
20417,6.656126
20418,5.247556
20419,4.454063
20420,4.797777
20421,5.007066
20422,6.222121
20423,4.634181
20424,7.395349
20425,5.345000
20426,4.681505
20427,6.261671
20428,4.866966
20429,3.528630
20430,5.846004
20431,3.507296
20432,4.341692
20433,3.711673
20434,3.819253
20435,7.029225
20436,7.005239
20437,5.110076
20438,1.043371
20439,3.264084
20440,7.524403
20441,2.552321
20442,1.938960
20443,4.183704
20444,6.547471
20445,5.463257
20446,4.264735
20447,5.423973
20448,4.435878
20449,4.050607
20450,5.636666
20451,3.722587
20452,4.933300
20453,4.535094
20454,5.270743
20455,2.476501
20456,1.958293
20457,5.029641
20458,3.923188
20459,2.807905
20460,4.410127
20461,4.207718
20462,5.684078
20463,4.762071
20464,4.305436
20465,5.879782
20466,3.060675
20467,4.646540
20468,4.347944
20469,6.184904
20470,4.664889
20471,4.481597
20472,5.300225
20473,8.021577
20474,6.949289
20475,4.998610
20476,7.891456
20477,4.787456
20478,3.778171
20479,4.182617
20480,4.160166
20481,5.052349
20482,1.585151
20483,6.100853
20484,5.108526
20485,3.436319
20486,4.301462
20487,3.646966
20488,4.202075
20489,4.299659
20490,4.558968
20491,4.101619
20492,5.826877
20493,2.698418
20494,2.690279
20495,3.166037
20496,4.839746
20497,4.223742
20498,4.493243
20499,5.838629
20500,4.367860
20501,4.164349
20502,5.234261
20503,4.040910
20504,4.899036
20505,5.158548
20506,3.648036
20507,4.266862
20508,3.020366
20509,4.584408
20510,7.060261
20511,4.111863
20512,6.183420
20513,5.597956
20514,3.243897
20515,3.412636
20516,2.506611
20517,3.541856
20518,5.011772
20519,4.082979
20520,5.929859
20521,4.684351
20522,4.118249
20523,3.396160
20524,3.114372
20525,5.852286
20526,5.351178
20527,3.723600
20528,5.289792
20529,4.676683
20530,3.654198
20531,4.449536
20532,4.373494
20533,4.914010
20534,4.747241
20535,3.926150
20536,4.520660
20537,4.094251
20538,4.675157
20539,3.717712
20540,5.524890
20541,6.076749
20542,3.782000
20543,5.742449
20544,5.122562
20545,4.217640
20546,5.054318
20547,6.400550
20548,3.989133
20549,5.113981
20550,5.216498
20551,4.961297
20552,7.017941
20553,3.535853
20554,5.973127
20555,6.195156
20556,4.080237
20557,4.828604
20558,4.748214
20559,3.866719
20560,5.141290
20561,5.495819
20562,4.070788
20563,5.187504
20564,4.368814
20565,4.629771
20566,3.310557
20567,3.724768
20568,5.000259
20569,6.597442
20570,3.601754
20571,3.239193
20572,3.758366
20573,4.824254
20574,5.001621
20575,7.007022
20576,4.799060
20577,3.500420
20578,4.623448
20579,3.791544
20580,2.838164
20581,4.793260
20582,3.374969
20583,5.202576
20584,3.064865
20585,5.978051
20586,6.190008
20587,3.230591
20588,6.022725
20589,4.141470
20590,3.352253
20591,4.375425
20592,3.842739
20593,4.090613
20594,4.093148
20595,4.681108
20596,4.287181
20597,6.397939
20598,6.772300
20599,5.159519
20600,2.501094
20601,3.792776
20602,3.747916
20603,5.909634
20604,3.403007
20605,2.917139
20606,4.402517
20607,5.135741
20608,4.342729
20609,4.204133
20610,5.161945
20611,4.914394
20612,4.714472
20613,5.596226
20614,6.431896
20615,6.146684
20616,4.378816
20617,5.150420
20618,4.322538
20619,1.981655
20620,4.166508
20621,6.499233
20622,4.313660
20623,4.283637
20624,6.557650
20625,3.327105
20626,4.539106
20627,3.549256
20628,3.794757
20629,6.011053
20630,7.603769
20631,4.693026
20632,4.193284
20633,7.021260
20634,5.509957
20635,5.068850
20636,5.352471
20637,3.937697
20638,8.057366
20639,7.676059
20640,5.442419
20641,4.558421
20642,2.650705
20643,5.049823
20644,3.072282
20645,2.190570
20646,3.116992
20647,7.036353
20648,4.792658
20649,6.504715
20650,3.673947
20651,5.177699
20652,5.705180
20653,4.422616
20654,4.351359
20655,4.881594
20656,3.393092
20657,3.375149
20658,6.063134
20659,4.325390
20660,5.008850
20661,0.333664
20662,5.435788
20663,6.311527
20664,7.867185
20665,3.817707
20666,5.582523
